ENTREZ GENE ID	GENE SYMBOL	UNIPROT		number of EXPERIMENT	Colorectal cancer cells	Ovarian cancer cells	Breast cancer cells	Kidney cancer cells	Glioblastoma cells	Lung cancer cells	Stomach cancer cells	Hepatoma cells	Pancreatic cancer cells	Pancreatic adenocarcinoma cells
6252	RTN1	Q16799	V	12	3	1	3	3	0	2	0	0	0	0
6623	SNCG	O76070	V	12	3	2	1	3	0	3	0	0	0	0
7087	ICAM5	Q9UMF0	V	12	4	3	2	2	0	1	0	0	0	0
7140	TNNT3	P45378	V	12	4	1	3	4	0	0	0	0	0	0
7343	UBTF	P17480	V	12	1	1	2	4	0	4	0	0	0	0
7818	DAP3	P51398	V	12	6	1	2	2	0	1	0	0	0	0
8148	TAF15	Q92804	V	12	5	3	1	3	0	0	0	0	0	0
8879	SGPL1	O95470	V	12	2	6	1	1	0	2	0	0	0	0
9128	PRPF4	O43172	V	12	0	7	3	1	0	1	0	0	0	0
9294	S1PR2	O95136	V	12	4	0	0	1	0	7	0	0	0	0
9453	GGPS1	O95749	V	12	9	1	2	0	0	0	0	0	0	0
10687	PNMA2	Q9UL42	V	12	5	3	3	0	0	1	0	0	0	0
10763	NES	P48681	V	12	4	4	0	1	1	2	0	0	0	0
10951	CBX1	P83916	V	12	4	3	0	0	0	5	0	0	0	0
22977	AKR7A3	O95154	V	12	8	2	2	0	0	0	0	0	0	0
23759	PPIL2	Q13356	V	12	1	3	2	5	0	1	0	0	0	0
23780	APOL2	Q9BQE5	V	12	1	4	3	3	0	1	0	0	0	0
25942	SIN3A	Q96ST3	V	12	4	5	1	1	0	1	0	0	0	0
25983	NGDN	Q8NEJ9	V	12	3	2	0	4	0	3	0	0	0	0
26292	MYCBP	Q99417	V	12	5	3	0	0	0	4	0	0	0	0
51524	TMEM138	Q9NPI0	V	12	3	1	1	2	0	5	0	0	0	0
51573	GDE1	Q9NZC3	V	12	3	1	1	3	0	4	0	0	0	0
51639	SF3B14	Q9Y3B4	V	12	5	5	2	0	0	0	0	0	0	0
54107	POLE3	Q9NRF9	V	12	3	1	3	4	0	1	0	0	0	0
54927	CHCHD3	Q9NX63	V	12	3	4	2	1	0	2	0	0	0	0
54997	TESC	Q96BS2	V	12	8	0	0	1	0	3	0	0	0	0
55246	CCDC25	Q86WR0	V	12	3	4	0	2	0	3	0	0	0	0
56288	PARD3	Q8TEW0	V	12	4	5	0	0	0	3	0	0	0	0
57622	LRFN1	Q9P244	V	12	3	2	2	3	0	2	0	0	0	0
58986	TMEM8A	Q9HCN3	V	12	2	2	0	4	0	4	0	0	0	0
79058	ASPSCR1	Q9BZE9	V	12	3	3	2	2	0	2	0	0	0	0
79763	ISOC2	Q96AB3	V	12	3	3	2	2	0	2	0	0	0	0
83440	ADPGK	Q9BRR6	V	12	3	3	0	2	0	4	0	0	0	0
84516	DCTN5	Q9BTE1	V	12	4	1	1	3	0	3	0	0	0	0
85453	TSPYL5	Q86VY4	V	12	2	6	0	0	0	4	0	0	0	0
116028	RMI2	Q96E14	V	12	1	3	2	3	0	3	0	0	0	0
132789	GNPDA2	Q8TDQ7	V	12	5	4	1	1	0	1	0	0	0	0
139818	DOCK11	Q5JSL3	V	12	5	0	1	4	0	2	0	0	0	0
165186	FAM179A	Q6ZUX3	V	12	3	4	1	3	0	1	0	0	0	0
169981	SPIN3	Q5JUX0	V	12	3	1	1	4	0	3	0	0	0	0
150	ADRA2A	P08913	V	12	3	6	0	0	0	3	0	0	0	0
1675	CFD	P00746	V	12	1	4	1	3	0	3	0	0	0	0
1901	S1PR1	P21453	V	12	3	2	1	5	0	1	0	0	0	0
2232	FDXR	P22570	V	12	5	2	1	4	0	0	0	0	0	0
3420	IDH3B	O43837	V	12	3	4	1	1	0	3	0	0	0	0
4071	TM4SF1	P30408	V	12	2	3	1	4	0	2	0	0	0	0
4598	MVK	Q03426	V	12	2	9	0	0	0	1	0	0	0	0
4712	NDUFB6	O95139	V	12	1	2	1	3	0	5	0	0	0	0
4723	NDUFV1	P49821	V	12	2	3	0	4	0	3	0	0	0	0
5441	POLR2L	P62875	V	12	5	1	1	4	0	1	0	0	0	0
5528	PPP2R5D	Q14738	V	12	4	3	3	2	0	0	0	0	0	0
5557	PRIM1	P49642	V	12	4	3	1	3	0	1	0	0	0	0
5641	LGMN	Q99538	V	12	6	0	1	4	0	1	0	0	0	0
5782	PTPN12	Q05209	V	12	1	4	1	4	0	2	0	0	0	0
5876	RABGGTB	P53611	V	12	2	1	3	3	0	3	0	0	0	0
6585	SLIT1	O75093	V	12	4	3	2	1	2	0	0	0	0	0
6594	SMARCA1	P28370	V	12	3	6	1	0	0	2	0	0	0	0
6629	SNRPB2	P08579	V	12	2	9	1	0	0	0	0	0	0	0
6829	SUPT5H	O00267	V	12	2	5	4	0	0	1	0	0	0	0
8310	ACOX3	O15254	V	12	6	1	1	1	0	3	0	0	0	0
8508	NIPSNAP1	Q9BPW8	V	12	3	6	1	2	0	0	0	0	0	0
8717	TRADD	Q15628	V	12	4	1	0	4	0	3	0	0	0	0
8857	FCGBP	Q9Y6R7	V	12	4	2	1	4	0	1	0	0	0	0
8996	NOL3	O60936	V	12	3	2	3	2	0	2	0	0	0	0
9071	CLDN10	P78369	V	12	4	3	1	2	0	2	0	0	0	0
9377	COX5A	P20674	V	12	1	1	1	3	0	6	0	0	0	0
9647	PPM1F	P49593	V	12	6	3	0	2	0	1	0	0	0	0
9677	PPIP5K1	Q6PFW1	V	12	3	3	0	5	0	1	0	0	0	0
9716	AQR	O60306	V	12	5	4	0	1	0	2	0	0	0	0
9791	PTDSS1	P48651	V	12	4	2	0	1	0	5	0	0	0	0
9859	CEP170	Q5SW79	V	12	2	0	3	4	0	3	0	0	0	0
10802	SEC24A	O95486	V	12	2	5	0	2	0	3	0	0	0	0
11078	TRIOBP	Q9H2D6	V	12	5	5	0	1	0	1	0	0	0	0
11079	RER1	O15258	V	12	0	6	2	1	0	3	0	0	0	0
11080	DNAJB4	Q9UDY4	V	12	1	2	4	4	0	1	0	0	0	0
11217	AKAP2	Q9Y2D5	V	12	1	3	1	3	0	4	0	0	0	0
22870	PPP6R1	Q9UPN7	V	12	4	4	2	1	0	1	0	0	0	0
23023	TMCC1	O94876	V	12	3	0	1	5	0	3	0	0	0	0
23037	PDZD2	O15018	V	12	4	1	3	3	0	1	0	0	0	0
23341	DNAJC16	Q9Y2G8	V	12	3	4	1	1	0	3	0	0	0	0
23541	SEC14L2	O76054	V	12	2	4	0	5	0	1	0	0	0	0
23593	HEBP2	Q9Y5Z4	V	12	7	1	2	0	0	2	0	0	0	0
23731	TMEM245	Q9H330	V	12	3	4	2	2	0	1	0	0	0	0
25782	RAB3GAP2	Q9H2M9	V	12	3	1	4	2	0	2	0	0	0	0
25989	ULK3	Q6PHR2	V	12	6	2	1	3	0	0	0	0	0	0
26960	NBEA	Q8NFP9	V	12	4	1	3	1	0	3	0	0	0	0
28962	OSTM1	Q86WC4	V	12	3	2	3	3	0	1	0	0	0	0
28966	SNX24	Q9Y343	V	12	5	3	1	2	0	1	0	0	0	0
51234	EMC4	Q5J8M3	V	12	4	2	4	0	0	2	0	0	0	0
51399	TRAPPC4	Q9Y296	V	12	0	1	0	3	0	8	0	0	0	0
51491	NOP16	Q9Y3C1	V	12	5	2	0	1	0	4	0	0	0	0
54707	GPN2	Q9H9Y4	V	12	3	2	2	3	0	2	0	0	0	0
55160	ARHGEF10L	Q9HCE6	V	12	3	4	0	0	0	5	0	0	0	0
55340	GIMAP5	Q96F15	V	12	6	0	1	4	0	1	0	0	0	0
55644	OSGEP	Q9NPF4	V	12	3	4	2	1	0	2	0	0	0	0
56683	C21orf59	P57076	V	12	1	5	2	4	0	0	0	0	0	0
56915	EXOSC5	Q9NQT4	V	12	3	3	1	3	0	2	0	0	0	0
57692	MAGEE1	Q9HCI5	V	12	1	3	1	3	0	4	0	0	0	0
79109	MAPKAP1	Q9BPZ7	V	12	1	2	2	3	0	4	0	0	0	0
79625	NDNF	Q8TB73	V	12	6	3	1	2	0	0	0	0	0	0
79895	ATP8B4	Q8TF62	V	12	4	2	2	1	0	3	0	0	0	0
79949	PLEKHS1	Q5SXH7	V	12	3	2	3	2	0	2	0	0	0	0
79956	ERMP1	Q7Z2K6	V	12	1	6	0	2	0	3	0	0	0	0
80311	KLHL15	Q96M94	V	12	4	4	2	2	0	0	0	0	0	0
91452	ACBD5	Q5T8D3	V	12	2	4	0	1	0	5	0	0	0	0
91833	WDR20	Q8TBZ3	V	12	2	0	2	1	0	7	0	0	0	0
131870	NUDT16	Q96DE0	V	12	1	1	3	2	0	5	0	0	0	0
136227	EMID2	Q96A83	V	12	2	3	2	3	0	2	0	0	0	0
145864	HAPLN3	Q96S86	V	12	2	5	0	1	0	4	0	0	0	0
196463	PLBD2	Q8NHP8	V	12	4	2	1	1	0	4	0	0	0	0
197131	UBR1	Q8IWV7	V	12	1	4	1	4	0	2	0	0	0	0
255743	NPNT	Q6UXI9	V	12	5	2	0	4	0	1	0	0	0	0
326625	MMAB	Q96EY8	V	12	4	3	0	1	0	4	0	0	0	0
374868	ATP9B	O43861	V	12	2	1	3	3	0	3	0	0	0	0
374882	TMEM205	Q6UW68	V	12	4	1	3	3	0	1	0	0	0	0
391714	TRIM75	#N/A	V	12	5	5	0	1	0	1	0	0	0	0
441631	TSPAN11	A1L157	V	12	2	0	3	4	0	3	0	0	0	0
728621	CCDC30	Q5VVM6	V	12	2	4	0	3	0	3	0	0	0	0
318	NUDT2	P50583	V	12	1	1	3	4	0	3	0	0	0	0
566	AZU1	P20160	V	12	0	4	1	3	0	4	0	0	0	0
705	BYSL	Q13895	V	12	3	3	1	2	0	3	0	0	0	0
1468	SLC25A10	Q9UBX3	V	12	2	2	1	4	0	3	0	0	0	0
2731	GLDC	P23378	V	12	4	1	1	3	0	3	0	0	0	0
3075	CFH	P08603	V	12	4	2	0	3	0	3	0	0	0	0
3434	IFIT1	P09914	V	12	2	3	3	4	0	0	0	0	0	0
3965	LGALS9	O00182	V	12	2	2	3	3	0	2	0	0	0	0
4053	LTBP2	Q14767	V	12	2	2	2	3	0	3	0	0	0	0
4148	MATN3	O15232	V	12	4	5	1	1	0	1	0	0	0	0
4729	NDUFV2	P19404	V	12	2	1	2	4	0	3	0	0	0	0
4928	NUP98	P52948	V	12	1	3	3	0	0	5	0	0	0	0
4982	TNFRSF11B	O00300	V	12	2	7	1	0	0	2	0	0	0	0
5046	PCSK6	P29122	V	12	4	2	2	1	0	3	0	0	0	0
5055	SERPINB2	P05120	V	12	5	1	1	1	0	4	0	0	0	0
5445	PON2	Q15165	V	12	1	1	2	4	0	4	0	0	0	0
5921	RASA1	P20936	V	12	5	2	1	4	0	0	0	0	0	0
5999	RGS4	P49798	V	12	2	4	1	2	0	3	0	0	0	0
6342	SCP2	P22307	V	12	7	2	1	0	0	2	0	0	0	0
6595	SMARCA2	P51531	V	12	3	3	3	3	0	0	0	0	0	0
6597	SMARCA4	P51532	V	12	2	5	0	3	0	2	0	0	0	0
7321	UBE2D1	P51668	V	12	1	6	0	2	0	3	0	0	0	0
8659	ALDH4A1	P30038	V	12	5	5	1	1	0	0	0	0	0	0
9398	CD101	Q93033	V	12	4	3	2	3	0	0	0	0	0	0
9507	ADAMTS4	O75173	V	12	4	0	3	1	0	4	0	0	0	0
9538	EI24	O14681	V	12	2	3	4	2	0	1	0	0	0	0
9610	RIN1	Q13671	V	12	2	3	2	1	0	4	0	0	0	0
9801	MRPL19	P49406	V	12	5	1	1	4	0	1	0	0	0	0
9828	ARHGEF17	Q96PE2	V	12	2	2	0	3	0	5	0	0	0	0
9965	FGF19	O95750	V	12	4	3	2	2	0	1	0	0	0	0
10055	SAE1	Q9UBE0	V	12	2	4	0	3	0	3	0	0	0	0
10260	DENND4A	Q7Z401	V	12	2	5	1	3	0	1	0	0	0	0
10683	DLL3	Q9NYJ7	V	12	2	5	1	2	0	2	0	0	0	0
10944	C11orf58	O00193	V	12	5	1	3	2	0	1	0	0	0	0
22821	RASA3	Q14644	V	12	5	2	1	2	0	2	0	0	0	0
23197	FAF2	Q96CS3	V	12	2	2	3	3	0	2	0	0	0	0
23279	NUP160	Q12769	V	12	3	3	1	1	0	4	0	0	0	0
23396	PIP5K1C	O60331	V	12	0	3	2	6	0	1	0	0	0	0
23415	KCNH4	Q9UQ05	V	12	3	0	2	5	0	2	0	0	0	0
23511	NUP188	Q5SRE5	V	12	2	0	4	2	0	4	0	0	0	0
26275	HIBCH	Q6NVY1	V	12	4	2	0	3	0	3	0	0	0	0
26575	RGS17	Q9UGC6	V	12	2	3	1	5	0	1	0	0	0	0
26984	SEC22A	Q96IW7	V	12	3	0	0	4	0	5	0	0	0	0
27257	LSM1	O15116	V	12	3	3	3	0	0	3	0	0	0	0
51075	TMX2	Q9Y320	V	12	5	2	2	1	0	2	0	0	0	0
51097	SCCPDH	Q8NBX0	V	12	1	6	2	2	0	1	0	0	0	0
51290	ERGIC2	Q96RQ1	V	12	4	3	3	1	0	1	0	0	0	0
51373	MRPS17	Q9Y2R5	V	12	5	1	2	2	0	2	0	0	0	0
51693	TRAPPC2L	Q9UL33	V	12	1	0	3	1	0	7	0	0	0	0
54386	TERF2IP	Q9NYB0	V	12	4	2	1	2	0	3	0	0	0	0
55907	CMAS	Q8NFW8	V	12	5	3	1	1	0	2	0	0	0	0
56674	TMEM9B	Q9NQ34	V	12	1	5	1	4	0	1	0	0	0	0
57819	LSM2	Q9Y333	V	12	3	2	1	2	0	4	0	0	0	0
63897	HEATR6	Q6AI08	V	12	5	1	1	3	0	2	0	0	0	0
64220	STRA6	Q9BX79	V	12	4	3	1	2	0	2	0	0	0	0
64399	HHIP	Q96QV1	V	12	4	3	0	2	0	3	0	0	0	0
79083	MLPH	Q9BV36	V	12	1	2	2	4	0	3	0	0	0	0
79659	DYNC2H1	Q8NCM8	V	12	3	1	3	5	0	0	0	0	0	0
79901	CYBRD1	Q53TN4	V	12	1	1	3	2	0	5	0	0	0	0
80864	EGFL8	Q99944	V	12	2	3	0	6	0	1	0	0	0	0
81578	COL21A1	Q96P44	V	12	3	0	2	5	0	2	0	0	0	0
83468	GLT8D2	Q9H1C3	V	12	1	3	0	6	0	2	0	0	0	0
84079	ANKRD27	Q96NW4	V	12	2	2	2	2	0	4	0	0	0	0
84342	COG8	Q96MW5	V	12	4	3	0	3	0	2	0	0	0	0
90196	SYS1	Q8N2H4	V	12	4	0	1	4	0	3	0	0	0	0
90522	YIF1B	Q5BJH7	V	12	2	6	2	2	0	0	0	0	0	0
90678	LRSAM1	Q6UWE0	V	12	2	2	3	2	0	3	0	0	0	0
93408	MYL10	Q9BUA6	V	12	3	3	1	5	0	0	0	0	0	0
112858	TP53RK	Q96S44	V	12	4	4	2	0	0	2	0	0	0	0
115548	FCHO2	Q0JRZ9	V	12	5	4	1	1	0	1	0	0	0	0
124641	OVCA2	Q8WZ82	V	12	3	2	2	4	0	1	0	0	0	0
144124	OR10A5	Q9H207	V	12	2	3	1	3	0	3	0	0	0	0
284207	METRNL	Q641Q3	V	12	4	3	0	5	0	0	0	0	0	0
344805	TMPRSS7	Q7RTY8	V	12	2	4	0	1	0	5	0	0	0	0
388588	LOC388588	B2RUZ4	V	12	1	2	3	2	0	4	0	0	0	0
653689	GSTT2B	P0CG30	V	12	3	3	2	2	0	2	0	0	0	0
496	ATP4B	P51164	V	12	4	4	0	2	0	2	0	0	0	0
608	TNFRSF17	Q02223	V	12	4	3	0	4	0	1	0	0	0	0
1158	CKM	P06732	V	12	6	2	1	1	0	2	0	0	0	0
1184	CLCN5	P51795	V	12	1	7	2	2	0	0	0	0	0	0
1428	CRYM	Q14894	V	12	0	6	1	1	0	4	0	0	0	0
3024	HIST1H1A	Q02539	V	12	10	2	0	0	0	0	0	0	0	0
3488	IGFBP5	P24593	V	12	2	2	2	4	0	2	0	0	0	0
3801	KIFC3	Q9BVG8	V	12	2	5	2	2	0	1	0	0	0	0
3988	LIPA	P38571	V	12	2	5	1	3	0	1	0	0	0	0
4061	LY6E	Q16553	V	12	2	1	1	3	0	5	0	0	0	0
4817	NIT1	Q86X76	V	12	2	3	2	4	0	1	0	0	0	0
5174	PDZK1	Q5T2W1	V	12	2	6	1	1	0	2	0	0	0	0
6098	ROS1	P08922	V	12	4	5	2	1	0	0	0	0	0	0
6150	MRPL23	Q16540	V	12	4	2	2	3	0	1	0	0	0	0
6293	VPS52	Q8N1B4	V	12	7	2	1	1	0	1	0	0	0	0
6891	TAP2	Q03519	V	12	2	4	0	0	0	6	0	0	0	0
7098	TLR3	O15455	V	12	3	3	3	0	0	3	0	0	0	0
7102	TSPAN7	P41732	V	12	2	3	3	3	0	1	0	0	0	0
7148	TNXB	P22105	V	12	4	3	1	0	0	4	0	0	0	0
7328	UBE2H	P62256	V	12	1	4	4	0	0	3	0	0	0	0
9037	SEMA5A	Q13591	V	12	4	3	1	3	0	1	0	0	0	0
9246	UBE2L6	O14933	V	12	3	2	4	0	0	3	0	0	0	0
9730	VPRBP	Q9Y4B6	V	12	2	3	1	2	0	4	0	0	0	0
10171	RCL1	Q9Y2P8	V	12	5	2	1	3	0	1	0	0	0	0
10360	NPM3	O75607	V	12	2	3	2	4	0	1	0	0	0	0
11334	TUSC2	O75896	V	12	1	2	3	3	0	3	0	0	0	0
26003	GORASP2	Q9H8Y8	V	12	4	4	0	3	0	1	0	0	0	0
29094	LGALSL	Q3ZCW2	V	12	3	5	0	3	0	1	0	0	0	0
51013	EXOSC1	Q9Y3B2	V	12	5	4	0	3	0	0	0	0	0	0
51806	CALML5	Q9NZT1	V	12	5	2	0	1	2	2	0	0	0	0
51807	TUBA8	Q9NY65	V	12	12	0	0	0	0	0	0	0	0	0
54510	PCDH18	Q9HCL0	V	12	1	3	2	4	0	2	0	0	0	0
54534	MRPL50	Q8N5N7	V	12	2	5	1	3	0	1	0	0	0	0
54587	MXRA8	Q9BRK3	V	12	2	1	1	5	0	3	0	0	0	0
55052	MRPL20	Q9BYC9	V	12	1	3	1	3	0	4	0	0	0	0
55818	KDM3A	Q9Y4C1	V	12	3	0	3	2	0	4	0	0	0	0
56474	CTPS2	Q9NRF8	V	12	7	1	3	1	0	0	0	0	0	0
57493	HEG1	Q9ULI3	V	12	2	8	2	0	0	0	0	0	0	0
64601	VPS16	Q9H269	V	12	4	3	1	1	0	3	0	0	0	0
65005	MRPL9	Q9BYD2	V	12	3	2	2	2	0	3	0	0	0	0
83641	FAM107B	Q9H098	V	12	1	1	3	3	0	4	0	0	0	0
84295	PHF6	Q8IWS0	V	12	5	2	0	3	0	2	0	0	0	0
91368	CDKN2AIPNL	Q96HQ2	V	12	4	2	1	3	0	2	0	0	0	0
127700	OSCP1	Q8WVF1	V	12	1	5	0	3	0	3	0	0	0	0
143187	VTI1A	Q96AJ9	V	12	4	4	0	1	0	3	0	0	0	0
196410	METTL7B	Q6UX53	V	12	2	2	2	2	0	4	0	0	0	0
337867	UBAC2	Q8NBM4	V	12	4	1	0	4	0	3	0	0	0	0
359948	IRF2BP2	Q7Z5L9	V	12	5	2	1	0	0	4	0	0	0	0
653781	POTEJ	P0CG39	V	12	12	0	0	0	0	0	0	0	0	0
408	ARRB1	P49407	V	12	4	0	0	3	0	5	0	0	0	0
1124	CHN2	P52757	V	12	3	2	1	5	0	1	0	0	0	0
2065	ERBB3	P21860	V	12	7	2	1	2	0	0	0	0	0	0
2744	GLS	O94925	V	12	2	3	1	2	0	4	0	0	0	0
2987	GUK1	Q16774	V	12	3	1	3	3	0	2	0	0	0	0
5091	PC	P11498	V	12	4	1	3	1	0	3	0	0	0	0
7329	UBE2I	P63279	V	12	5	3	2	2	0	0	0	0	0	0
9022	CLIC3	O95833	V	12	1	4	0	4	0	3	0	0	0	0
9570	GOSR2	O14653	V	12	5	2	3	2	0	0	0	0	0	0
9696	CROCC	Q5TZA2	V	12	5	3	1	1	0	2	0	0	0	0
10791	VAMP5	O95183	V	12	4	2	1	1	0	4	0	0	0	0
11041	B3GNT1	O43505	V	12	3	2	3	2	0	2	0	0	0	0
23049	SMG1	Q96Q15	V	12	4	5	1	1	0	1	0	0	0	0
25902	MTHFD1L	Q6UB35	V	12	6	3	2	1	0	0	0	0	0	0
26521	TIMM8B	Q9Y5J9	V	12	1	4	2	2	0	3	0	0	0	0
55500	ETNK1	Q9HBU6	V	12	5	1	3	0	0	3	0	0	0	0
55622	TTC27	Q6P3X3	V	12	6	1	0	2	0	3	0	0	0	0
66004	LYNX1	A0A087WYG6	V	12	3	3	2	1	0	3	0	0	0	0
79041	TMEM38A	Q9H6F2	V	12	3	5	1	2	0	1	0	0	0	0
80023	NRSN2	Q9GZP1	V	12	1	1	2	4	0	4	0	0	0	0
83985	SPNS1	Q9H2V7	V	12	2	3	3	2	0	2	0	0	0	0
84171	LOXL4	Q96JB6	V	12	3	5	0	2	0	2	0	0	0	0
84844	PHF5A	Q7RTV0	V	12	5	4	0	3	0	0	0	0	0	0
90007	MIDN	Q504T8	V	12	4	3	1	0	0	4	0	0	0	0
94005	PIGS	Q96S52	V	12	2	1	2	3	0	4	0	0	0	0
340075	ARSI	Q5FYB1	V	12	3	3	0	3	0	3	0	0	0	0
343069	HNRNPCL1	O60812	V	12	8	4	0	0	0	0	0	0	0	0
387849	REP15	Q6BDI9	V	12	2	3	0	4	0	3	0	0	0	0
100506627	DCDC5	#N/A	V	12	1	3	2	1	0	5	0	0	0	0
102724594	LOC102724594	Q01081	V	12	1	5	0	1	0	5	0	0	0	0
1955	MEGF9	Q9H1U4	V	12	5	4	1	0	0	2	0	0	0	0
7278	TUBA3C	P0DPH7	V	12	12	0	0	0	0	0	0	0	0	0
9439	MED23	Q9ULK4	V	12	5	3	2	0	0	2	0	0	0	0
9646	CTR9	Q6PD62	V	12	2	2	1	2	0	5	0	0	0	0
10202	DHRS2	Q13268	V	12	3	4	1	0	0	4	0	0	0	0
10671	DCTN6	O00399	V	12	2	4	1	4	0	1	0	0	0	0
50999	TMED5	Q9Y3A6	V	12	5	3	1	1	0	2	0	0	0	0
51014	TMED7	G3V2Y2	V	12	3	3	0	0	0	6	0	0	0	0
54838	WBP1L	Q9NX94	V	12	3	2	3	3	0	1	0	0	0	0
54987	C1orf123	Q9NWV4	V	12	4	2	3	2	0	1	0	0	0	0
55037	PTCD3	Q96EY7	V	12	1	2	3	5	0	1	0	0	0	0
55723	ASF1B	Q9NVP2	V	12	4	2	1	3	0	2	0	0	0	0
55973	BCAP29	Q9UHQ4	V	12	4	4	1	3	0	0	0	0	0	0
79168	LILRA6	U5XH19	V	12	2	4	0	1	0	5	0	0	0	0
81622	UNC93B1	Q9H1C4	V	12	1	1	1	3	0	6	0	0	0	0
222643	UNC5CL	Q8IV45	V	12	2	2	3	4	0	1	0	0	0	0
100131187	TSTD1	Q8NFU3	V	12	3	2	4	2	0	1	0	0	0	0
2045	EPHA7	Q15375	V	12	8	4	0	0	0	0	0	0	0	0
5156	PDGFRA	P16234	V	12	3	5	2	1	0	1	0	0	0	0
9747	FAM115A	Q9Y4C2	V	12	3	9	0	0	0	0	0	0	0	0
55127	HEATR1	Q9H583	V	12	2	5	2	3	0	0	0	0	0	0
56648	EIF5A2	Q9GZV4	V	12	8	4	0	0	0	0	0	0	0	0
64130	LIN7B	Q9HAP6	V	12	8	4	0	0	0	0	0	0	0	0
64423	INF2	Q27J81	V	12	6	5	0	1	0	0	0	0	0	0
83988	NCALD	P61601	V	12	6	6	0	0	0	0	0	0	0	0
3020	H3F3A	P84243	V	11	6	0	0	2	0	3	0	0	0	0
654364	NME1-NME2	Q32Q12	V	11	6	4	0	0	1	0	0	0	0	0
4758	NEU1	Q99519	V	11	5	1	2	1	0	2	0	0	0	0
55699	IARS2	Q9NSE4	V	11	3	1	3	3	0	1	0	0	0	0
2863	GPR39	O43194	V	11	1	2	3	1	0	4	0	0	0	0
8480	RAE1	P78406	V	11	1	6	2	1	0	1	0	0	0	0
22943	DKK1	O94907	V	11	2	3	3	3	0	0	0	0	0	0
27240	SIT1	Q9Y3P8	V	11	1	5	2	1	0	2	0	0	0	0
51650	MRPS33	Q9Y291	V	11	3	2	1	3	0	2	0	0	0	0
79633	FAT4	Q6V0I7	V	11	3	1	1	3	0	3	0	0	0	0
81624	DIAPH3	Q9NSV4	V	11	5	3	1	2	0	0	0	0	0	0
1113	CHGA	P10645	V	11	3	1	3	3	0	1	0	0	0	0
1603	DAD1	P61803	V	11	6	2	1	2	0	0	0	0	0	0
2962	GTF2F1	P35269	V	11	1	5	2	3	0	0	0	0	0	0
3676	ITGA4	P13612	V	11	2	4	3	1	0	1	0	0	0	0
6586	SLIT3	O75094	V	11	0	3	3	1	0	4	0	0	0	0
7297	TYK2	P29597	V	11	5	4	0	1	0	1	0	0	0	0
9031	BAZ1B	Q9UIG0	V	11	4	3	1	2	0	1	0	0	0	0
25949	SYF2	O95926	V	11	3	1	2	3	0	2	0	0	0	0
29093	MRPL22	Q9NWU5	V	11	1	2	1	6	0	1	0	0	0	0
51268	PIPOX	Q9P0Z9	V	11	5	3	0	2	0	1	0	0	0	0
55759	WDR12	Q9GZL7	V	11	0	7	1	2	0	1	0	0	0	0
57194	ATP10A	O60312	V	11	8	0	0	2	0	1	0	0	0	0
79039	DDX54	Q8TDD1	V	11	2	4	0	5	0	0	0	0	0	0
83872	HMCN1	Q96RW7	V	11	1	5	2	2	0	0	0	0	0	1
84993	UBL7	Q96S82	V	11	3	1	0	3	0	4	0	0	0	0
85462	FHDC1	Q9C0D6	V	11	1	3	1	3	0	3	0	0	0	0
126308	MOB3A	Q96BX8	V	11	4	2	0	3	0	2	0	0	0	0
151011	SEPTIN10	Q9P0V9	V	11	5	6	0	0	0	0	0	0	0	0
586	BCAT1	P54687	V	11	6	3	0	1	0	1	0	0	0	0
1400	CRMP1	Q14194	V	11	6	0	0	2	1	2	0	0	0	0
3177	SLC29A2	Q14542	V	11	6	0	1	0	0	4	0	0	0	0
3628	INPP1	P49441	V	11	2	3	2	3	0	1	0	0	0	0
4659	PPP1R12A	O14974	V	11	2	0	3	3	0	3	0	0	0	0
5552	SRGN	P10124	V	11	2	4	0	1	0	4	0	0	0	0
7077	TIMP2	P16035	V	11	4	4	1	1	1	0	0	0	0	0
8558	CDK10	Q15131	V	11	1	4	0	2	0	4	0	0	0	0
9631	NUP155	O75694	V	11	4	0	2	2	0	3	0	0	0	0
10436	EMG1	Q92979	V	11	1	6	0	0	0	4	0	0	0	0
10533	ATG7	O95352	V	11	4	2	4	0	0	1	0	0	0	0
10735	STAG2	Q8N3U4	V	11	1	5	2	1	0	2	0	0	0	0
23452	ANGPTL2	Q9UKU9	V	11	1	6	1	1	0	2	0	0	0	0
23530	NNT	Q13423	V	11	3	1	4	0	0	3	0	0	0	0
50628	GEMIN4	P57678	V	11	7	2	2	0	0	0	0	0	0	0
51703	ACSL5	Q9ULC5	V	11	5	0	2	1	0	3	0	0	0	0
55756	INTS9	Q9NV88	V	11	2	2	3	1	0	3	0	0	0	0
64792	RABL5	Q9H7X7	V	11	1	2	0	5	0	3	0	0	0	0
80000	GREB1L	Q9C091	V	11	2	3	0	2	0	4	0	0	0	0
80153	EDC3	Q96F86	V	11	4	3	1	2	0	1	0	0	0	0
80745	THUMPD2	Q9BTF0	V	11	1	5	2	3	0	0	0	0	0	0
89970	RSPRY1	Q96DX4	V	11	3	4	2	1	0	1	0	0	0	0
92259	MRPS36	P82909	V	11	3	2	2	1	0	3	0	0	0	0
157506	RDH10	Q8IZV5	V	11	2	1	0	3	0	5	0	0	0	0
374786	EFCAB5	A4FU69	V	11	2	1	3	5	0	0	0	0	0	0
123	PLIN2	Q99541	V	11	3	3	2	2	0	1	0	0	0	0
800	CALD1	Q05682	V	11	5	3	1	1	0	1	0	0	0	0
