"UNIPROT"	"Entrez"	"symbol"	"GBM_GTEX.Y8DK.0011.R10A.SM.HAKY1"	"GBM_GTEX.UTHO.0011.R10A.SM.HAKY2"	"GBM_GTEX.R55F.0011.R10A.SM.HAKXY"	"GBM_GTEX.QVJO.0011.R10A.SM.HAKXV"	"GBM_GTEX.P44H.0011.R10A.SM.HAKXX"	"GBM_GTEX.RU72.0011.R10A.SM.HAKXS"	"GBM_GTEX.RN5K.0011.R10A.SM.HAKXU"	"GBM_GTEX.WVLH.0011.R10A.SM.HAKXZ"	"GBM_GTEX.Q2AG.0011.R10A.SM.HAKXT"	"GBM_GTEX.NPJ7.0011.R10A.SM.HAKXW"
"O43663"	9055	"PRC1"	-1.84811879553688	-0.562811778807871	-1.11920827571551	-0.593477638990372	-0.461739604916642	-1.36466559308461	-0.448482996219863	-1.01181923386885	-0.464327564548223	-1.40138525670017
"O43665"	6001	"RGS10"	-0.753806072137662	-1.10692066562982	-0.789770644303869	-1.22173912752305	-0.549171130160519	-0.423840574553135	-1.36731002716142	-0.928305960482483	-0.944749770242993	-1.13693771164113
"O43670"	7756	"ZNF207"	-1.38863955994931	-0.724090273616481	-0.798731964255071	-0.876058817855599	-0.49529886849325	-0.546881891796923	-0.61235939436047	-1.24533564091637	-0.402682982909892	-0.657933014823461
"O43674"	4711	"NDUFB5"	1.87119282907154	1.48256764897966	1.66706779146746	1.63561665009542	1.0704270205251	1.13263903482614	0.844086794258329	1.71768235558297	1.8067131461111	1.38534572563017
"O43676"	4709	"NDUFB3"	2.20115627100784	1.56041242666385	1.84913528810406	1.56285727576025	1.66418649356557	1.30913808388939	1.13530549598184	2.25490770804471	1.78578854406975	1.33036093003695
"O43677"	4717	"NDUFC1"	2.15565045191922	1.5049355983586	1.53946084274823	1.18593755758184	1.82776201636797	1.28752945464955	0.577856209311339	2.46134593445056	1.35140373875914	1.25994730742814
"O43678"	4695	"NDUFA2"	2.33824791465556	1.29484260204253	1.86144350227197	1.62692123131253	2.38879264232033	1.45512551377985	1.84476256457474	2.09840616102979	1.91091684435011	1.36367965251775
"O43679"	9079	"LDB2"	0.664255967208423	2.01993463864763	2.22560318099007	1.29322851463138	1.16438021311098	1.89742628239797	0.889218311880644	4.09243349293645	1.62470889515403	NA
"O43681"	439	"GET3"	0.105823682238334	-0.147847080272312	0.123655962120824	0.0072271619540721	0.065422620575268	0.0195840612238334	0.141452570663271	-0.0351589161317806	0.157050700516526	0.339127388132728
"O43683"	699	"BUB1"	-0.0712321837112832	-0.344947630556821	-0.691309697844989	-0.373072824856706	-0.934212747307906	NA	0.303293499826371	-0.483940746164875	-1.67606881020573	-2.14437502819775
"O43684"	9184	"BUB3"	-1.14820172722607	-0.805564559475209	-0.545529554456936	-0.704915290839872	-0.594375064010835	-0.425749084241776	-0.743320907142482	-0.805890059767388	-0.736566435189411	-0.485442890475436
"O43704"	27284	"SULT1B1"	-0.683727577587908	-0.874861917584557	-0.275723521772789	0.10644043974421	-0.145865302483626	-0.830334475547692	-0.185976799492179	-1.13596280004904	NA	-0.203558925173866
"O43707"	81	"ACTN4"	-0.456847518735275	-0.561627781860993	-0.377937508842062	-0.243378992793943	-0.513372315466465	-0.45496030265957	-0.406439685381825	-0.755254687938345	-0.166614985251504	-0.451334021003811
"O43708"	2954	"GSTZ1"	0.619235350066155	0.773424835833895	0.702880549860511	0.544425639405681	0.60490061704222	0.595440682158026	1.02634517111049	0.695784292145156	0.565160034863617	0.410690960739848
"O43709"	114049	"BUD23"	-0.764307161088067	-1.016633348584	-0.793686970097363	-1.53694090366943	-1.25201780782322	-0.850493859313487	-1.72598144529515	-0.773301157073033	-0.0647479168177144	-0.73482107357474
"O43715"	51499	"TRIAP1"	0.507670916919814	0.542655251308905	0.50409626584634	0.350621077486017	0.675870086318188	0.136057273437248	-0.623172436485228	0.373838377647091	0.466094999395048	0.59810930973669
"O43716"	283459	"GATC"	0.887831642013419	0.516861243216635	0.475761112628648	0.41492330246622	0.853531726514847	0.0489199030919643	0.662935256336451	1.01453499617036	0.697983724769331	0.854456844421565
"O43719"	27336	"HTATSF1"	-0.742945497338027	-0.857810455077105	-0.431204681423314	-0.807759784165709	-0.283282936632118	-0.69128961153428	-0.651760158707589	-0.933560391609201	-0.718003740910278	-0.575811178944456
"O43734"	10758	"TRAF3IP2"	-0.12452226223573	-0.299397400253517	NA	-0.422275187318374	NA	-0.520063019628623	1.09074083178092	-0.183587742076476	-0.0546131174906101	-0.293831582261188
"O43736"	9452	"ITM2A"	1.11407300782341	1.38162634927823	0.6787665060642	0.344662302915215	1.46539561076701	0.179007923343032	0.290163593096256	NA	NA	NA
"O43739"	9265	"CYTH3"	1.24150816777123	1.28290614911131	1.04003256730642	0.989687392843982	1.17928714092682	1.00722930167725	1.29867493241085	1.53745485980117	1.22370095313551	1.29239332058665
"O43741"	5565	"PRKAB2"	0.820736009074836	0.808677632242371	0.222565526146873	0.819988328351025	1.00055057914398	0.92555679993865	0.835635621923437	0.89442199652308	0.737546166960419	0.827065892986246
"O43747"	164	"AP1G1"	0.280593947334383	0.352399209420746	0.292091837941852	0.595093253661712	0.424348445764056	0.412176247577217	0.409516992028568	0.541873035276339	0.447670374580888	0.426380599326496
"O43752"	10228	"STX6"	0.972746955686547	0.894025625302528	0.491074689391739	0.668588004942237	0.555027119318229	0.770083385167344	0.501604426938672	0.907854881551041	0.615030167828008	0.417993897172893
"O43759"	9145	"SYNGR1"	3.93205364195434	2.24789133979199	2.36104129329051	2.0127876409208	2.85059655739273	2.22147350737975	1.96416801125343	3.52097242574714	2.73099345744015	1.42716629657544
"O43760"	9144	"SYNGR2"	-2.11497864437202	-1.36117500933457	-1.04156313572393	-0.538605302576701	-0.689964307444064	-0.73753005424836	-0.0260152363182604	0.54695216578171	-0.0864663077837263	-1.25268171339046
"O43761"	9143	"SYNGR3"	3.41723322961223	2.32191295454152	2.28774857126258	2.15376108728319	2.32371992342282	2.40602811353448	1.94091794615339	2.9972809227634	2.53874734751404	2.17612884657687
"O43765"	6449	"SGTA"	-0.207387909167682	-0.303769818028596	-0.0226755844949861	-0.0123418622505635	0.0261601085870641	0.0448405418056964	-0.216670542148465	-0.329487488711901	-0.341759569688983	-0.370249706574704
"O43766"	11019	"LIAS"	1.02862136742045	0.354514256086978	0.695002045640438	0.894504886676463	0.903420980565695	-0.0428361741236642	1.02992705702437	0.569681631455486	0.312589226166954	0.607706746135823
"O43768"	2029	"ENSA"	0.678724392501923	0.49578978525067	0.819334413505521	0.273438861074192	0.393890867897687	0.623326129370948	0.0150680921462205	0.78751603859346	0.7518082389219	-0.158465976587893
"O43772"	788	"MCAT"	0.148476750221271	0.124607820923353	0.347546807194973	0.458632188587741	-0.0069205670077212	-0.0158017653824181	-0.30717484873103	0.248399632840963	0.323596604677246	0.285912323821374
"O43776"	4677	"NARS1"	-0.544339095789125	-0.408873891935386	-0.199932510325459	-0.148334665782591	-0.0160502173056238	-0.254568636985583	-0.311577174214485	-0.486508214396643	-0.242513866591444	-0.331511128021493
"O43795"	4430	"MYO1B"	-0.0752439983524537	-0.156853436743419	0.0058827172673812	-0.0326436183229172	-0.180280239929328	-0.0319488441741012	-0.565882234552753	0.150521452288381	-0.165683278077207	-0.00714698232328505
"O43805"	8636	"SSNA1"	-1.71416717653707	-1.1495681452092	-1.05530213736982	-1.01386195243939	-0.770156644720092	-1.17126396175165	-0.243989594259151	-1.46711205445011	-0.520819492698465	-1.07119763120907
"O43808"	10478	"SLC25A17"	0.0115303624674146	0.225876016416503	0.730378406601797	-0.386735004390009	-0.336968107735852	0.174585598608658	-0.29998635527913	-0.111745934161522	-0.0530704209294842	-0.108327814217451
"O43809"	11051	"NUDT21"	-0.897203077195136	-1.04422877333182	-0.299069466052052	-0.701053147376231	-0.540913285815074	-0.397547685578021	-0.805073537273356	-0.248954609617916	-0.731810037455598	-0.524479060682721
"O43813"	10314	"LANCL1"	1.18891621242301	0.886549715221532	1.22729778589366	1.21980239318281	0.915522802471726	1.21925745048314	1.13355262237007	1.04865367254235	0.941724468951131	1.04565653309594
"O43815"	6801	"STRN"	0.609731661219415	0.492407761652292	0.53489110715571	0.411503720615898	0.590606239899455	0.467733426142944	0.345935088059499	0.668027454795075	0.860987698034654	0.548878278400394
"O43818"	9136	"RRP9"	-1.36868969238588	-1.13739443766076	-0.88102977521021	-0.721936449529041	-1.12260527497205	-0.407041025436681	-1.23490721767415	-0.300519003447774	-0.979511557470133	-1.08970009302769
"O43819"	9997	"SCO2"	1.54768688977946	0.897512342067507	0.786859859501551	0.705375022916483	0.692976404288159	0.726073419579104	0.332630718190774	1.4342517400605	1.20251837565245	0.59746926987859
"O43822"	755	"CF410"	-0.145723677244825	-0.35577791753975	0.108096704820902	0.654024769261942	0.561498412681349	-0.222418927992094	-0.448739256384546	-0.000813537386635997	0.0953538732193726	-0.327300844042556
"O43823"	10270	"AKAP8"	-1.33395182272205	-0.68434423368598	-0.378505612672403	-0.958439702426394	-0.347506453388898	-0.85317075639662	-0.738174919990413	-1.04261562026008	-0.588147507590599	-1.00328345819153
"O43824"	8225	"GTPBP6"	0.393111776999013	0.0204831450033678	0.673023701210502	0.609136136959031	0.584941420225069	-0.343451563934956	0.822459466268429	0.863877355081747	0.134457891108362	0.326109705907521
"O43826"	2542	"SLC37A4"	-0.592984622763163	-0.0711790460676392	-0.365344078130282	-0.398725757756753	-0.154702738093774	-0.0140391788176028	-0.443955614026505	-0.141405116405465	-0.459498934488118	-0.263776973806785
"O43829"	7541	"ZBTB14"	-0.381085373838645	-0.765900782986582	-0.787893437313263	0.720748311349698	-0.021516636745555	-0.495886405433833	-0.29852208208487	-0.282543169724893	-1.20103304695591	-0.622650087071312
"O43837"	3420	"IDH3B"	2.01550998337886	1.60287539572616	1.58386377580767	1.5229851163975	1.49723011640998	1.38625823190961	1.45713207180521	2.02364565584868	1.68271030204005	1.63942080837278
"O43847"	4898	"NRDC"	-1.06116358305852	-0.618811415215	-0.491497220691298	-0.421643686622229	-0.409249162295865	-0.450724557018831	-0.340911750721546	-0.612397193939679	-0.443244749317723	-0.542322660166132
"O43852"	813	"CALU"	-1.96438529430388	-1.69024972651404	-1.58940198898658	-1.30258580215646	-0.889132828729198	-1.11170376759906	-0.723501806282142	-1.96942702070064	-1.24726333159794	-1.94087596378612
"O43854"	10085	"EDIL3"	1.24282939121386	1.94688114330951	1.44484490093416	0.729763592801109	2.07185526271831	1.24702984317398	1.62692766703819	1.20984362521809	0.639534656395522	1.43541308092661
"O43861"	374868	"ATP9B"	-0.603571260435127	-0.286006514004863	-0.319718322464169	-0.0810415281557373	0.0630574180217656	-0.391795111017783	-0.329525864149483	-1.24947655761151	0.233165784544816	-0.26006261658719
"O43865"	10768	"AHCYL1"	0.693596369685259	0.689188869685824	0.74136156840686	0.935960838303229	0.695344466780743	0.282661900068905	0.584455693044891	0.933756433305045	0.994928057386192	1.07250885313369
"O43866"	922	"CD5L"	-1.40280414386041	-1.48502304224735	-1.62918354203353	-1.18354224170718	-0.356099801514484	-1.2669428693636	-0.830845549080464	-2.59507031690843	-1.16329336936799	-1.21248942502281
"O43896"	10749	"KIF1C"	-1.04180636130866	-0.145651667137309	-0.380695495384544	-0.637851783321087	0.0464739139605681	-0.202701727278202	0.148917327078958	-1.00172930415414	-0.183871809582096	-0.331888200226134
"O43903"	2620	"GAS2"	-0.219414016801356	-0.657805922455296	0.131631821875402	-0.299877650432168	-0.922189917597296	0.0940721648951063	-0.639001195227261	-0.8290310756768	NA	-0.421013750625439
"O43909"	2137	"EXTL3"	0.175746125835807	-0.462606960476289	-0.217284118034128	-0.310513054435997	-0.429527075131693	-0.327196388741183	-0.950061976890661	-0.726631300721896	-0.481539775138172	-0.813001781944852
"O43913"	5001	"ORC5"	-0.622293961541422	-0.42363969786265	-0.308779852058759	-0.547930940854221	-0.753796969326168	-0.336851518915776	-0.423585554873376	-0.344644775903448	-0.332663268110708	-0.529277897601321
"O43914"	7305	"TYROBP"	-3.94975771762821	-2.86140236188966	-1.89447845648459	-2.325116136209	-1.59992095363466	-2.72650443648685	-2.19714582114756	-0.919524250385023	-2.23364879953204	-4.05642818414688
"O43920"	4725	"NDUFS5"	2.28055400042396	1.58234333313645	1.45310514870429	1.52387810855151	1.49036425168368	1.21980203812606	1.16584431196015	2.11614972347183	1.68433569609684	1.50325995996195
"O43924"	5147	"PDE6D"	-0.0142016917058828	-0.215981462004532	-0.114192352711165	-0.186712197957884	0.140509431458536	0.111726653185843	0.0576227443487466	0.0996777706008155	0.101477029401087	0.210179730809103
"O43929"	5000	"ORC4"	-0.746807652402164	-0.343192390789872	-0.125606571031583	-0.224336319545907	-0.425908200604066	-0.210165372216979	-0.198410592547266	-0.46427681860288	-0.267908416325824	-0.279578204287981
"O43933"	5189	"PEX1"	-0.420223743551784	-0.078742593679348	-0.178219360396905	-0.239000127890515	-0.186694945694095	-0.0603905639063808	-0.0753933064238528	-0.25102009610306	-0.388057657385343	0.189998875958679
"O60216"	5885	"RAD21"	-1.65016389884336	-0.793033071188818	-0.575047162519879	-0.883292049168988	-0.793202929762162	-0.5903177751324	-0.681061024157511	-1.20666403946033	-0.766929303956151	-0.83042862901742
"O60220"	1678	"TIMM8A"	0.851643213689028	0.689301863567323	0.844075068574142	1.04571129608451	0.643914460759859	0.651446131376818	0.797407426817452	1.17314910334694	1.2146755075722	0.976439506562282
"O60229"	8997	"KALRN"	1.55614591315749	1.15171093799642	1.23448762472007	1.36772603862622	1.60302273150652	1.44013891695076	1.25925633079367	1.88163290988275	1.36497347022194	1.29352031481436
"O60231"	8449	"DHX16"	-0.888785681361887	-0.484591004059208	-0.680514790472819	-0.579816240161459	-0.687444784044343	-0.549427266056484	-0.316676987873949	-0.550414983082453	-0.900505586564412	-0.741372776123728
"O60232"	10534	"ZNRD2"	0.176502910017243	0.24623225283652	0.416776239011413	0.159577335689267	-0.109399867516069	0.137239613488057	0.0896976429291532	0.393940334918749	0.272940122596134	-0.259115385106511
"O60234"	9535	"GMFG"	-2.20452780019555	-2.59452113638772	-2.62102179770649	-1.87909208647203	-0.923156560969355	-1.20227523547453	-1.53107384157492	-1.99650575497731	-2.21631986694858	-2.4915423026345
"O60237"	4660	"PPP1R12B"	1.51694184071685	1.03497242265447	0.81106860128988	1.13535666182365	1.06886896185633	1.17645065322859	1.00468442873615	0.978647565666527	0.887424495669217	0.83948251969224
"O60238"	665	"BNI3L"	0.875388910653365	0.658184699675822	0.360614521843813	0.592402548847752	0.78453002880594	-0.141549850814071	0.186685597495962	0.929826840083706	0.407331369967182	0.815765630327336
"O60239"	9467	"SH3BP5"	0.0367001715183687	0.217328734007816	0.943625094966674	0.787405719134879	0.834966217700208	0.396810467223218	0.0697063829186731	0.80488863700553	0.811074082315623	NA
"O60241"	576	"AGRB2"	1.81317560561699	1.26139984649245	1.50180788903089	1.46532851089628	1.92727221558779	1.17434692510961	1.38992371027234	2.11812341929538	2.03640339839641	1.6018951779897
"O60242"	577	"AGRB3"	1.79139977999923	1.70320064922628	1.45543218915456	1.46265280503921	1.84099052446779	1.9437815631432	1.16360543566693	2.08734890127945	1.91410762230676	1.4609252639992
"O60243"	9394	"HS6ST1"	0.0054421607098503	0.228959653507448	0.392691866279936	1.13726092577076	0.232501648719659	0.0818597635993137	-0.391948449166109	0.0941484413786735	0.243433163619414	0.780453878336504
"O60244"	9282	"MED14"	-0.879187768927734	-0.850126696340114	-0.535623624889754	-0.227811016131273	-0.322776845444158	-0.32458045784929	-0.254049013257336	-0.637712429263871	-0.968964687061368	-0.0772852626651184
"O60245"	5099	"PCDH7"	1.85868248082664	1.5583856290574	1.76411328020742	1.43568829793547	1.38722408598674	1.371084179935	1.23279153084784	2.31555511337872	1.57322681712298	1.41695276920044
"O60256"	5636	"PRPSAP2"	0.233600862083823	0.460290175167413	0.287810166543786	0.432420611562841	0.234116639921177	0.367247321744593	0.172668565324745	0.276499362072517	0.287302811136231	0.483928093330258
"O60260"	5071	"PRKN"	1.03567054587475	1.91181085211657	1.63249565996139	1.73933026271391	1.79257161173111	1.8152398509514	2.01172330562179	2.17927780297225	1.94314196416016	1.9849182406786
"O60262"	2788	"GNG7"	1.43986286318292	1.57687796138497	1.36205521590644	1.28186563212674	1.68918867697441	1.52685386045592	0.802307445952354	1.37907651309931	1.23412607479262	1.4814500170712
"O60264"	8467	"SMARCA5"	-1.60807855561654	-0.989628613941307	-1.21059114582179	-1.09086896079909	-0.988530667177809	-0.958161304384453	-0.754541191878509	-1.38814005343812	-1.17825971674836	-1.04328723500371
"O60266"	109	"ADCY3"	1.05127603086245	0.90285874786649	0.740324982704296	0.785380677641538	0.8799404286566	0.569114129978911	0.134799502558755	0.70746850460615	0.674035772525298	1.06511223014965
"O60268"	9764	"KIAA0513"	2.46285207031676	1.83892010499684	1.74947646401879	1.81998572052149	1.73005043075987	1.73344806851308	2.2116549940526	2.60753212727891	1.87393084988375	1.87339389414243
"O60271"	9043	"SPAG9"	-0.277744811439859	-0.279803706022803	-0.20063033103194	-0.0564532372572902	-0.0352616059616066	-0.141217273981436	-0.164836148185621	-0.177033334982786	-0.190550116574687	-0.151788332056587
"O60279"	26032	"SUSD5"	1.47331939916906	0.924855237524241	0.969331307651132	0.747206651639547	0.853783267900591	1.08180165522946	1.36633287936704	1.58387986376826	0.894291124220887	1.3665086464465
"O60281"	23036	"ZNF292"	-0.821446588947001	-0.52846385256933	-0.786117229394314	-0.0786987848777626	0.354789207134529	-0.428235863186555	0.0578137858556097	NA	-1.99757855811324	-0.111522959386064
"O60282"	3800	"KIF5C"	1.22072442280311	0.974328241217574	1.03421881172174	0.935740320481286	0.998988937291866	0.954637655868553	0.990134637026989	1.40065314655746	1.28124509614379	0.857122412263424
"O60285"	9891	"NUAK1"	2.20290650218314	2.2272892174728	2.02720201264828	1.82737662710073	2.15352446603443	2.36475038356984	1.97717578918588	3.67930795211438	1.82785683785414	1.67434846880816
"O60287"	9875	"URB1"	-0.633263685622197	-0.563168057839392	-0.520379257396991	-0.398927928181459	-0.254643154400735	-0.541857901438693	-0.270650250858459	-1.04859668825964	-0.649965443361131	-0.33029998393481
"O60291"	23295	"MGRN1"	0.845241825257599	0.296006306954785	0.758602243024214	0.45511601839816	0.258633555467623	0.564588628040607	0.526835962822237	1.10712942755002	0.668840046261314	0.267716409272414
"O60292"	23094	"SIPA1L3"	-0.0702832085374776	-0.0934971970995101	0.103282382469749	0.125694202324033	0.110227260573226	-0.0777756737772832	0.142534474594434	0.18682433778733	0.160595062709681	0.13939547169718
"O60293"	196441	"ZFC3H1"	-0.253256582833461	2.06924193149896	1.03576687244665	0.18307939083766	-0.266186989207283	0.081709478339574	0.173149612616491	0.27403231733984	-0.0239545907525898	0.501094670604657
